ACC1X,ACC1Y,ACC1Z,GYR1X,GYR1Y,GYR1Z
-0.98095703,0.0546875,0.09521484,2.68554688,7.93457031,-1.89208984
-0.98095703,0.0546875,0.09521484,2.68554688,7.93457031,-1.89208984
-0.95263672,0.04296875,0.08740234,1.28173828,3.96728516,-2.80761719
-0.95263672,0.04296875,0.08740234,1.28173828,3.96728516,-2.80761719
-0.98535156,0.04296875,0.10693359,0.91552734,-0.30517578,-4.8828125
-0.98535156,0.04296875,0.10693359,0.91552734,-0.30517578,-4.8828125
-0.9609375,0.03955078,0.09033203,0.79345703,-5.98144531,-7.01904297
-0.9609375,0.03955078,0.09033203,0.79345703,-5.98144531,-7.01904297
-1.01464844,0.09277344,0.03320312,-0.79345703,-4.82177734,-6.28662109
-1.01464844,0.09277344,0.03320312,-0.79345703,-4.82177734,-6.28662109
-1.03076172,0.08740234,0.06494141,-0.9765625,2.74658203,-2.68554688
-1.03076172,0.08740234,0.06494141,-0.9765625,2.74658203,-2.68554688
-1.00927734,0.05517578,0.08398438,1.46484375,7.14111328,-0.79345703
-1.00927734,0.05517578,0.08398438,1.46484375,7.14111328,-0.79345703
-0.97998047,0.03271484,0.09716797,2.25830078,3.60107422,-1.953125
-0.97998047,0.03271484,0.09716797,2.25830078,3.60107422,-1.953125
-0.984375,0.05029297,0.08398438,2.01416016,-0.54931641,-3.96728516
-0.984375,0.05029297,0.08398438,2.01416016,-0.54931641,-3.96728516
-1.01220703,0.08398438,0.03808594,1.58691406,3.05175781,-3.41796875
-1.01220703,0.08398438,0.03808594,1.58691406,3.05175781,-3.41796875
-1.00390625,0.07519531,0.06201172,0.42724609,8.72802734,-1.83105469
-1.00390625,0.07519531,0.06201172,0.42724609,8.72802734,-1.83105469
-1.00537109,0.05029297,0.07519531,0.36621094,10.86425781,-0.79345703
-1.00537109,0.05029297,0.07519531,0.36621094,10.86425781,-0.79345703
-0.98779297,0.04589844,0.08935547,0,7.01904297,-1.40380859
-0.98779297,0.04589844,0.08935547,0,7.01904297,-1.40380859
-0.99511719,0.05859375,0.07763672,-2.50244141,2.01416016,-2.74658203
-0.99511719,0.05859375,0.07763672,-2.50244141,2.01416016,-2.74658203
-0.99072266,0.05810547,0.07470703,-4.8828125,-0.79345703,-2.80761719
-0.99072266,0.05810547,0.07470703,-4.8828125,-0.79345703,-2.80761719
-0.99511719,0.05957031,0.07519531,-7.08007812,-2.56347656,-3.05175781
-0.99511719,0.05957031,0.07519531,-7.08007812,-2.56347656,-3.05175781
-1.00195312,0.04882812,0.06298828,-8.11767578,-1.89208984,-2.50244141
-1.00195312,0.04882812,0.06298828,-8.11767578,-1.89208984,-2.50244141
-1.00195312,0.04882812,0.06298828,-8.11767578,-1.89208984,-2.50244141
-1.01660156,0.05761719,0.05712891,-6.22558594,1.52587891,-0.85449219
-0.99707031,0.04980469,0.08642578,-4.63867188,3.11279297,0
-0.99707031,0.04980469,0.08642578,-4.63867188,3.11279297,0
-0.98828125,0.05078125,0.07861328,-3.29589844,2.99072266,-0.36621094
-0.98828125,0.05078125,0.07861328,-3.29589844,2.99072266,-0.36621094
-0.98828125,0.05078125,0.07861328,-3.29589844,2.99072266,-0.36621094
-0.98730469,0.06396484,0.07080078,-3.96728516,3.41796875,0.54931641
-0.98339844,0.05615234,0.08447266,-5.00488281,2.99072266,1.40380859
-0.98339844,0.05615234,0.08447266,-5.00488281,2.99072266,1.40380859
-0.98339844,0.05615234,0.08447266,-5.00488281,2.99072266,1.40380859
-0.98535156,0.03759766,0.08642578,-5.12695312,0.91552734,1.09863281
-1.01074219,0.03564453,0.07617188,-2.99072266,-1.03759766,-0.12207031
-1.01074219,0.03564453,0.07617188,-2.99072266,-1.03759766,-0.12207031
-1.01074219,0.03564453,0.07617188,-2.99072266,-1.03759766,-0.12207031
-1.00341797,0.04492188,0.07763672,-0.79345703,-0.79345703,-0.54931641
-1.00048828,0.05810547,0.0703125,-0.42724609,0.24414062,-0.54931641
-1.00048828,0.05810547,0.0703125,-0.42724609,0.24414062,-0.54931641
-1.00048828,0.05810547,0.0703125,-0.61035156,0.48828125,-0.24414062
-0.98291016,0.04882812,0.08105469,-0.9765625,0.18310547,-0.24414062
-0.97705078,0.04101562,0.09179688,-1.46484375,-2.50244141,-0.9765625
-0.97705078,0.04101562,0.09179688,-1.46484375,-2.50244141,-0.9765625
-0.97705078,0.04101562,0.09179688,-1.953125,-4.21142578,-1.77001953
-0.98974609,0.04736328,0.06884766,-2.74658203,-5.43212891,-2.38037109
-1.01660156,0.05078125,0.04541016,-3.72314453,-3.72314453,-2.07519531
-1.01660156,0.05078125,0.04541016,-3.72314453,-3.72314453,-2.07519531
-1.01660156,0.05078125,0.07617188,-3.11279297,-3.05175781,-1.77001953
-0.99462891,0.05029297,0.08740234,-2.13623047,-2.80761719,-1.83105469
-0.98291016,0.05566406,0.06933594,-1.58691406,-2.9296875,-1.34277344
-0.98291016,0.05566406,0.06933594,-1.58691406,-2.9296875,-1.34277344
-0.97900391,0.05566406,0.06494141,-1.953125,-2.99072266,-0.79345703
-0.97216797,0.046875,0.07470703,-2.38037109,-3.54003906,-0.36621094
-0.96484375,0.03076172,0.09423828,-3.11279297,-6.77490234,-1.52587891
-0.96484375,0.03076172,0.09423828,-3.11279297,-6.77490234,-1.52587891
-0.96923828,0.02978516,0.09033203,-3.54003906,-9.03320312,-2.80761719
-0.98974609,0.04248047,0.07275391,-4.33349609,-11.16943359,-3.84521484
-1.04052734,0.07714844,0.03027344,-5.55419922,-7.50732422,-2.68554688
-1.04052734,0.07714844,0.03027344,-5.55419922,-7.50732422,-2.68554688
-1.04199219,0.06347656,0.04785156,-4.27246094,-3.17382812,-1.09863281
-1.03027344,0.05126953,0.07080078,-1.953125,0.91552734,0.12207031
-0.99511719,0.03515625,0.09130859,1.953125,4.51660156,0.91552734
-0.99511719,0.03515625,0.09130859,1.953125,4.51660156,0.91552734
-0.984375,0.03076172,0.09716797,2.9296875,4.21142578,0.73242188
-0.98291016,0.03466797,0.09863281,3.41796875,3.11279297,0.42724609
-0.99023438,0.03759766,0.09472656,3.41796875,0.36621094,-0.24414062
-0.99023438,0.03759766,0.09472656,3.41796875,0.36621094,-0.24414062
-0.99121094,0.03759766,0.09570312,3.54003906,-0.9765625,-0.85449219
-0.99023438,0.0625,0.07617188,2.9296875,-1.64794922,-1.77001953
-0.98779297,0.0546875,0.08691406,1.22070312,-3.35693359,-3.11279297
-0.98779297,0.0546875,0.08691406,1.22070312,-3.35693359,-3.11279297
-0.98925781,0.04638672,0.10058594,0.42724609,-3.35693359,-2.99072266
-1.00048828,0.04101562,0.09130859,0,-3.41796875,-2.9296875
-1.00195312,0.03320312,0.08154297,-0.48828125,-3.66210938,-2.44140625
-1.00195312,0.03320312,0.08154297,-0.48828125,-3.66210938,-2.44140625
-1.01367188,0.03417969,0.07666016,-0.91552734,-3.90625,-2.13623047
-1.01708984,0.04199219,0.08447266,-0.79345703,-3.84521484,-1.89208984
-1.01611328,0.05615234,0.11328125,-1.09863281,-3.54003906,-2.07519531
-1.01611328,0.05615234,0.11328125,-1.09863281,-3.54003906,-2.07519531
-1.02001953,0.05029297,0.12597656,-1.34277344,-2.38037109,-1.64794922
-1.02099609,0.04541016,0.13085938,-1.89208984,-0.12207031,-0.91552734
-1.00488281,0.04638672,0.11328125,-2.44140625,3.60107422,0.91552734
-1.00488281,0.04638672,0.11328125,-2.44140625,3.60107422,0.91552734
-0.99902344,0.04492188,0.10058594,-2.50244141,3.72314453,1.15966797
-0.99609375,0.03125,0.08935547,-2.01416016,3.17382812,1.22070312
-0.98925781,0.03662109,0.07324219,-0.91552734,0.91552734,1.09863281
-0.98925781,0.03662109,0.07324219,-0.91552734,0.91552734,1.09863281
-0.98339844,0.04931641,0.06689453,-1.28173828,-0.79345703,0.85449219
-0.98535156,0.05273438,0.05664062,-2.19726562,-2.74658203,0.36621094
-1.01318359,0.06103516,0.06884766,-4.33349609,-6.34765625,-0.61035156
-1.01318359,0.06103516,0.06884766,-4.33349609,-6.34765625,-0.61035156
-1.01953125,0.06298828,0.09814453,-5.06591797,-6.46972656,-0.91552734
-1.02050781,0.05664062,0.12792969,-5.06591797,-5.24902344,-1.03759766
-1.03320312,0.03417969,0.14404297,-4.76074219,0.12207031,0.9765625
-1.03320312,0.03417969,0.14404297,-4.76074219,0.12207031,0.9765625
-1.01757812,0.04443359,0.13525391,-4.33349609,2.50244141,2.07519531
-1.00244141,0.04394531,0.11376953,-4.08935547,3.41796875,2.62451172
-0.98779297,0.03808594,0.08251953,-3.66210938,2.38037109,2.68554688
-0.98779297,0.03808594,0.08251953,-3.66210938,2.38037109,2.68554688
-0.98632812,0.03857422,0.08789062,-3.29589844,1.52587891,2.56347656
-0.98681641,0.04345703,0.09667969,-3.17382812,0.79345703,2.31933594
-0.99121094,0.05029297,0.10302734,-3.54003906,0.91552734,2.31933594
-0.99121094,0.05029297,0.10302734,-3.54003906,0.91552734,2.31933594
-0.98779297,0.05224609,0.09667969,-4.08935547,0.79345703,2.25830078
-0.98583984,0.04931641,0.08886719,-4.27246094,0.30517578,1.89208984
-1.00976562,0.04345703,0.10253906,-3.66210938,-0.67138672,1.58691406
-1.00976562,0.04345703,0.10253906,-3.66210938,-0.67138672,1.58691406
-1.02001953,0.046875,0.11425781,-2.13623047,0.06103516,1.46484375
-1.01367188,0.04394531,0.12304688,-3.11279297,0.61035156,1.89208984
-1.0078125,0.04345703,0.11132812,-1.28173828,1.64794922,1.89208984
-1.0078125,0.04345703,0.11132812,-1.28173828,1.64794922,1.89208984
-0.99707031,0.05029297,0.10742188,-1.03759766,2.01416016,1.70898438
-0.99121094,0.04638672,0.10302734,-0.9765625,2.25830078,1.46484375
-0.984375,0.04589844,0.10498047,-0.30517578,2.01416016,0.73242188
-0.984375,0.04589844,0.10498047,-0.30517578,2.01416016,0.73242188
-0.98632812,0.04003906,0.10595703,0.79345703,1.64794922,0.24414062
-0.99023438,0.03857422,0.1015625,1.70898438,1.52587891,-0.06103516
-0.99023438,0.03857422,0.1015625,1.70898438,1.52587891,-0.06103516
-0.98876953,0.05126953,0.08154297,2.31933594,0.42724609,-0.67138672
-0.98876953,0.05126953,0.08154297,2.31933594,0.42724609,-0.67138672
-0.99853516,0.0546875,0.09326172,1.03759766,-0.9765625,-1.09863281
-0.99853516,0.0546875,0.09326172,1.03759766,-0.9765625,-1.09863281
-1.00488281,0.04541016,0.11230469,-0.61035156,0.91552734,0.12207031
-1.00488281,0.04541016,0.11230469,-0.61035156,0.91552734,0.12207031
-0.98730469,0.03466797,0.09960938,0.18310547,1.89208984,0.9765625
-0.98730469,0.03466797,0.09960938,0.18310547,1.89208984,0.9765625
-0.97509766,0.04785156,0.07470703,1.83105469,0.24414062,0.18310547
-0.97509766,0.04785156,0.07470703,1.83105469,0.24414062,0.18310547
-0.98681641,0.0546875,0.07324219,0.48828125,-2.56347656,-0.85449219
-0.98681641,0.0546875,0.07324219,0.48828125,-2.56347656,-0.85449219
-1.01171875,0.04492188,0.13378906,-0.61035156,-1.09863281,-0.54931641
-1.01171875,0.04492188,0.13378906,-0.61035156,-1.09863281,-0.54931641
-1.01220703,0.04492188,0.12792969,0.30517578,2.99072266,0.85449219
-1.01220703,0.04492188,0.12792969,0.30517578,2.99072266,0.85449219
-0.99169922,0.04296875,0.08056641,1.83105469,3.17382812,0.42724609
-0.99169922,0.04296875,0.08056641,1.83105469,3.17382812,0.42724609
-0.98095703,0.05029297,0.06103516,2.86865234,-0.12207031,-0.9765625
-0.98095703,0.05029297,0.06103516,2.86865234,-0.12207031,-0.9765625
-0.97802734,0.06005859,0.0625,1.70898438,-4.27246094,-2.68554688
-0.97802734,0.06005859,0.0625,1.70898438,-4.27246094,-2.68554688
-1.00683594,0.05273438,0.10205078,-0.12207031,-6.59179688,-3.84521484
-1.00683594,0.05273438,0.10205078,-0.12207031,-6.59179688,-3.84521484
-1.02539062,0.04296875,0.14501953,-0.67138672,-1.70898438,-1.83105469
-1.02539062,0.04296875,0.14501953,-0.67138672,-1.70898438,-1.83105469
-1.00048828,0.03417969,0.11572266,-0.18310547,1.70898438,-0.24414062
-1.00048828,0.03417969,0.11572266,-0.18310547,1.70898438,-0.24414062
-0.97705078,0.04101562,0.07080078,0.73242188,0.30517578,-0.48828125
-0.97705078,0.04101562,0.07080078,0.73242188,0.30517578,-0.48828125
-0.97558594,0.04882812,0.06933594,-0.79345703,-3.11279297,-1.03759766
-0.97558594,0.04882812,0.06933594,-0.79345703,-3.11279297,-1.03759766
-1.00537109,0.04882812,0.09863281,-2.56347656,-4.33349609,-1.03759766
-1.00537109,0.04882812,0.09863281,-2.56347656,-4.33349609,-1.03759766
-1.03564453,0.03515625,0.15917969,-1.89208984,-0.54931641,0.24414062
-1.03564453,0.03515625,0.15917969,-1.89208984,-0.54931641,0.24414062
-1.01806641,0.03515625,0.12988281,0.91552734,4.57763672,1.77001953
-1.01806641,0.03515625,0.12988281,0.91552734,4.57763672,1.77001953
-0.98388672,0.04931641,0.07470703,1.70898438,3.96728516,1.70898438
-0.98388672,0.04931641,0.07470703,1.70898438,3.96728516,1.70898438
-0.97607422,0.05224609,0.06396484,-0.67138672,0.24414062,1.34277344
-0.97607422,0.05224609,0.06396484,-0.67138672,0.24414062,1.34277344
-0.99755859,0.04980469,0.08496094,-3.35693359,-1.89208984,1.22070312
-0.99755859,0.04980469,0.08496094,-3.35693359,-1.89208984,1.22070312
-1.02148438,0.04638672,0.12402344,-4.08935547,-0.24414062,1.52587891
-1.02148438,0.04638672,0.12402344,-4.08935547,-0.24414062,1.40380859
-1.00732422,0.03173828,0.11816406,-0.18310547,1.77001953,1.22070312
-1.00732422,0.03173828,0.11816406,-0.18310547,1.77001953,1.03759766
-0.98388672,0.046875,0.08300781,1.15966797,1.58691406,1.03759766
-0.98388672,0.046875,0.08300781,1.15966797,0.54931641,0.9765625
-0.97265625,0.04931641,0.07080078,-0.9765625,-0.91552734,1.03759766
-0.97265625,0.04931641,0.07080078,-0.9765625,-2.31933594,1.15966797
-0.97851562,0.05078125,0.07763672,-3.29589844,-3.60107422,0.9765625
-0.97851562,0.05078125,0.07763672,-4.33349609,-3.90625,0.79345703
-1.01855469,0.04052734,0.11083984,-4.94384766,-2.74658203,1.22070312
-1.01855469,0.04052734,0.11083984,-4.45556641,-0.73242188,1.70898438
-1.01855469,0.04785156,0.1328125,-3.35693359,1.22070312,1.77001953
-1.01855469,0.04785156,0.1328125,-2.25830078,2.38037109,1.64794922
-1.00488281,0.04492188,0.09423828,-2.13623047,2.50244141,1.70898438
-1.00488281,0.04492188,0.09423828,-2.19726562,2.13623047,1.83105469
-0.99365234,0.04931641,0.07910156,-2.80761719,1.22070312,1.83105469
-0.99365234,0.04931641,0.07910156,-3.54003906,0.61035156,1.89208984
-1,0.04443359,0.10400391,-3.78417969,0.48828125,2.19726562
-1,0.04443359,0.10400391,-3.66210938,1.34277344,2.68554688
-1.01611328,0.03613281,0.12109375,-2.74658203,2.62451172,3.17382812
-1.01611328,0.03613281,0.12109375,-1.03759766,3.35693359,2.99072266
-1,0.04931641,0.1015625,0.73242188,3.11279297,2.19726562
-1,0.04931641,0.1015625,1.953125,2.01416016,0.9765625
-0.99414062,0.05664062,0.07763672,1.953125,0.9765625,0.18310547
-0.99414062,0.05664062,0.07763672,1.40380859,0.12207031,-0.30517578
-1,0.04589844,0.09033203,0.73242188,-0.36621094,-0.24414062
-1,0.04589844,0.09033203,0.36621094,-0.42724609,0
-1.00927734,0.05517578,0.10351562,0.36621094,-0.36621094,0.06103516
-1.00927734,0.05517578,0.10351562,0.18310547,0.24414062,0.12207031
-1.00244141,0.03759766,0.11132812,0.73242188,1.34277344,0.48828125
-1.00244141,0.03759766,0.11132812,1.34277344,1.64794922,0.61035156
-0.98144531,0.05175781,0.08447266,1.83105469,1.09863281,0.18310547
-0.98144531,0.05175781,0.07519531,1.83105469,-0.12207031,-0.54931641
-0.98046875,0.06201172,0.07568359,0.91552734,-1.52587891,-1.09863281
-0.98046875,0.06005859,0.09375,-0.06103516,-2.13623047,-1.52587891
-1.00146484,0.04589844,0.10986328,-1.22070312,-1.64794922,-1.09863281
-1.00146484,0.04443359,0.12109375,-2.19726562,0.06103516,0
-1.00585938,0.04980469,0.12158203,-2.01416016,1.58691406,0.73242188
-1.00585938,0.04785156,0.10791016,-1.34277344,2.07519531,0.73242188
-0.98828125,0.04785156,0.09179688,-0.48828125,1.77001953,0.48828125
-0.98242188,0.04736328,0.07617188,0.12207031,0.91552734,0.06103516
-0.98046875,0.04980469,0.07128906,0.54931641,-0.12207031,-0.36621094
-0.97998047,0.05126953,0.08154297,0.85449219,-1.28173828,-0.91552734
-0.98535156,0.04882812,0.09814453,1.03759766,-1.70898438,-1.03759766
-0.99365234,0.04492188,0.10791016,1.09863281,-1.40380859,-0.73242188
-0.99658203,0.04638672,0.10595703,0.85449219,-0.9765625,-0.24414062
-0.9921875,0.04736328,0.10058594,0.67138672,-0.54931641,0
-0.98779297,0.04492188,0.09082031,0.9765625,-0.73242188,-0.06103516
-0.98486328,0.046875,0.07666016,1.40380859,-1.58691406,-0.48828125
-0.98339844,0.05371094,0.07470703,1.46484375,-2.80761719,-0.9765625
-0.9921875,0.05322266,0.08056641,1.09863281,-4.02832031,-1.28173828
-0.99414062,0.05664062,0.09765625,0.42724609,-4.39453125,-1.34277344
-0.9921875,0.06152344,0.11669922,0.24414062,-3.78417969,-1.28173828
-1.01025391,0.04638672,0.12939453,0.12207031,-2.99072266,-0.85449219
-1.01269531,0.04101562,0.12402344,0.36621094,-1.77001953,-0.12207031
-1.00878906,0.04150391,0.11865234,0.54931641,-0.36621094,0.54931641
-0.99707031,0.04589844,0.10888672,1.09863281,0.73242188,0.91552734
-0.98828125,0.04931641,0.09375,1.953125,0.36621094,0.61035156
-0.98339844,0.05517578,0.08447266,2.38037109,-0.85449219,0
-0.98486328,0.05615234,0.08447266,2.44140625,-2.13623047,-0.54931641
-0.99121094,0.05419922,0.09228516,2.25830078,-3.29589844,-1.09863281
-0.99853516,0.046875,0.10253906,2.01416016,-3.54003906,-1.03759766
-0.99658203,0.04736328,0.10449219,2.25830078,-3.54003906,-0.91552734
-0.98876953,0.05078125,0.09765625,2.62451172,-4.21142578,-1.03759766
-0.98730469,0.04931641,0.09228516,2.99072266,-5.37109375,-1.28173828
-0.98730469,0.05126953,0.09423828,3.47900391,-6.65283203,-1.52587891
-0.99023438,0.05126953,0.09326172,3.17382812,-7.32421875,-1.40380859
-0.98291016,0.05126953,0.08789062,2.50244141,-7.62939453,-1.34277344
-0.99560547,0.04199219,0.08691406,1.09863281,-7.38525391,-0.91552734
-1.00048828,0.04736328,0.08105469,-0.24414062,-7.14111328,0.06103516
-0.99414062,0.05126953,0.07763672,-1.34277344,-8.05664062,0.67138672
-0.99462891,0.04345703,0.06640625,-1.64794922,-9.82666016,0.73242188
-0.99707031,0.02929688,0.04394531,-1.77001953,-12.57324219,0.91552734
-0.96533203,0.06884766,0.07519531,-2.13623047,-14.70947266,0.48828125
-0.98583984,0.06201172,0.10888672,-2.56347656,-15.625,-0.61035156
-1.00195312,0.05712891,0.13916016,-3.29589844,-14.52636719,-0.73242188
-1.03222656,0.03369141,0.125,-4.15039062,-13.00048828,0.36621094
-1.02685547,0.03369141,0.10986328,-4.33349609,-12.08496094,2.13623047
-1.00488281,0.05126953,0.11572266,-3.96728516,-12.08496094,3.05175781
-1.00732422,0.04589844,0.12646484,-3.11279297,-12.39013672,3.35693359
-1.02392578,0.03222656,0.12646484,-2.25830078,-12.93945312,4.45556641
-1.02783203,0.03369141,0.10791016,-1.40380859,-14.28222656,6.16455078
-0.99755859,0.05273438,0.09277344,0.42724609,-17.51708984,6.8359375
-0.9765625,0.06445312,0.09863281,2.80761719,-22.58300781,5.98144531
-1.00097656,0.06640625,0.08984375,5.92041016,-28.68652344,4.33349609
-1.00195312,0.02880859,0.10400391,10.86425781,-35.33935547,2.86865234
-0.97558594,0.0625,0.09472656,15.44189453,-42.29736328,1.34277344
-0.90625,0.07470703,0.08154297,22.15576172,-51.57470703,-3.47900391
-0.88916016,0.03710938,0.08203125,32.77587891,-63.78173828,-12.63427734
-0.96728516,0.1015625,0.05957031,40.22216797,-74.21875,-16.11328125
-0.99609375,0.07861328,0.08154297,39.42871094,-79.77294922,-17.88330078
-1.02539062,0.05273438,0.12597656,34.60693359,-79.28466797,-16.78466797
-1.02636719,0.06591797,0.15039062,28.80859375,-76.66015625,-14.77050781
-1.03466797,0.04785156,0.1796875,23.31542969,-72.44873047,-12.93945312
-1.03759766,0.03222656,0.16748047,18.85986328,-68.78662109,-9.94873047
-0.99365234,0.06396484,0.13720703,16.41845703,-69.15283203,-8.54492188
-0.94775391,0.08935547,0.11523438,15.25878906,-72.87597656,-10.49804688
-0.93603516,0.08056641,0.12695312,14.09912109,-75.92773438,-14.03808594
-0.95703125,0.06054688,0.13769531,11.47460938,-76.59912109,-16.29638672
-0.98046875,0.04296875,0.15527344,6.89697266,-75.07324219,-15.80810547
-0.98828125,0.03662109,0.18261719,1.09863281,-73.30322266,-13.97705078
-0.98583984,0.03076172,0.23242188,-3.41796875,-70.37353516,-12.02392578
-0.99902344,0.01367188,0.27148438,-7.20214844,-64.57519531,-9.27734375
-1.02099609,0.00585938,0.27392578,-10.37597656,-58.77685547,-5.61523438
-1.01806641,0.00244141,0.25146484,-11.96289062,-55.35888672,-1.46484375
-0.98925781,0.02050781,0.25683594,-11.59667969,-55.23681641,1.64794922
-0.95654297,0.03076172,0.25976562,-9.46044922,-57.6171875,2.44140625
-0.94091797,0.02880859,0.24755859,-6.16455078,-61.5234375,1.89208984
-0.93652344,0.02294922,0.20166016,-1.70898438,-67.26074219,0.9765625
-0.92724609,0.02490234,0.17431641,2.13623047,-75.1953125,-0.18310547
-0.91943359,0.02441406,0.15283203,6.16455078,-85.69335938,-1.77001953
-0.90039062,0.02880859,0.13818359,10.62011719,-98.32763672,-3.84521484
-0.89160156,0.03710938,0.14550781,15.31982422,-112.121582,-6.77490234
-0.88623047,0.04736328,0.16552734,18.98193359,-125.4882813,-9.88769531
-0.88769531,0.0390625,0.18554688,20.56884766,-135.4980469,-12.51220703
-0.88769531,0.0390625,0.18554688,20.56884766,-135.4980469,-12.51220703
-0.88916016,0.03125,0.19726562,18.79882812,-140.5639648,-14.6484375
-0.95898438,0.01171875,0.19824219,1.03759766,-135.1928711,-13.73291016
-1.01904297,0.02880859,0.296875,-11.23046875,-128.4179688,-10.68115234
-1.01904297,0.02880859,0.296875,-11.23046875,-128.4179688,-10.68115234
-1.05273438,0.03613281,0.46923828,-19.95849609,-116.2109375,-7.50732422
-1.09667969,-0.06201172,0.57324219,-29.78515625,-81.90917969,2.9296875
-1.13330078,-0.26074219,0.35302734,-30.33447266,-70.98388672,12.02392578
-1.13330078,-0.26074219,0.35302734,-30.33447266,-70.98388672,12.02392578
-1.26806641,-0.59765625,-0.13623047,-28.93066406,-82.94677734,38.63525391
-0.86914062,0.25927734,0.62939453,-25.390625,-87.09716797,39.00146484
-0.81347656,0.19189453,0.55810547,-18.98193359,-85.44921875,30.2734375
-0.81347656,0.19189453,0.55810547,-18.98193359,-85.44921875,30.2734375
-0.81054688,0.140625,0.47363281,-13.12255859,-87.70751953,24.16992188
-0.81640625,0.06591797,0.30761719,-8.36181641,-103.2714844,15.68603516
-0.80615234,0.04199219,0.26708984,-8.66699219,-112.1826172,13.91601562
-0.80615234,0.04199219,0.26708984,-8.66699219,-112.1826172,13.91601562
-0.79394531,0.03320312,0.2578125,-10.92529297,-122.0703125,14.28222656
-0.78417969,0.06689453,0.25244141,-14.89257812,-146.7895508,12.87841797
-0.81494141,0.05566406,0.27197266,-15.86914062,-161.1938477,10.49804688
-0.81494141,0.05566406,0.27197266,-15.86914062,-161.1938477,10.49804688
-0.83398438,0.02685547,0.32617188,-15.80810547,-173.9501953,8.66699219
-0.83203125,0.02197266,0.39160156,-17.15087891,-188.5986328,7.62939453
-0.85595703,0.02734375,0.47607422,-20.38574219,-191.40625,8.36181641
-0.85595703,0.02734375,0.47607422,-20.38574219,-191.40625,8.36181641
-0.88671875,0.02783203,0.63134766,-22.39990234,-188.7207031,10.13183594
-0.92529297,0.01855469,0.82519531,-17.94433594,-170.5322266,15.07568359
-0.91308594,0.01416016,0.83544922,-14.09912109,-158.3862305,17.70019531
-0.91308594,0.01416016,0.83544922,-14.09912109,-158.3862305,17.70019531
-0.89257812,0.01220703,0.78027344,-11.35253906,-147.277832,20.56884766
-0.80517578,0.05273438,0.65478516,-10.43701172,-136.3525391,23.13232422
-0.76220703,0.05126953,0.63964844,-10.25390625,-135.3759766,22.21679688
-0.76220703,0.05126953,0.63964844,-10.25390625,-135.3759766,22.21679688
-0.71728516,0.06054688,0.64648438,-9.15527344,-135.3149414,20.56884766
-0.64208984,0.08154297,0.66259766,-5.49316406,-136.3525391,16.17431641
-0.61328125,0.09619141,0.66455078,-3.54003906,-137.3291016,13.671875
-0.61328125,0.09619141,0.66455078,-3.54003906,-137.3291016,13.671875
-0.60742188,0.09912109,0.65429688,-1.52587891,-139.1601563,10.13183594
-0.65234375,0.06054688,0.62841797,1.22070312,-145.8740234,4.02832031
-0.68310547,0.03710938,0.63525391,1.22070312,-149.1699219,3.90625
-0.68310547,0.03710938,0.63525391,1.22070312,-149.1699219,3.90625
-0.70214844,0.02441406,0.63623047,0.30517578,-151.7944336,5.31005859
-0.67773438,0.04833984,0.61962891,-7.50732422,-156.7382813,8.66699219
-0.66699219,0.05322266,0.65722656,-11.84082031,-159.3017578,9.27734375
-0.66699219,0.05322266,0.65722656,-11.84082031,-159.3017578,9.27734375
-0.66943359,0.05029297,0.71533203,-14.22119141,-161.1328125,9.15527344
-0.66455078,0.03417969,0.76953125,-12.20703125,-165.5273438,8.48388672
-0.65087891,0.03369141,0.78320312,-10.19287109,-168.4570313,8.30078125
-0.65087891,0.03369141,0.78320312,-10.19287109,-168.4570313,8.30078125
-0.62988281,0.0390625,0.81494141,-6.10351562,-171.3256836,8.66699219
-0.59130859,0.06347656,0.875,2.38037109,-174.1943359,8.42285156
-0.60644531,0.04101562,0.84228516,5.859375,-177.0019531,8.05664062
-0.60644531,0.04101562,0.84228516,5.859375,-177.0019531,8.05664062
-0.60058594,0.03222656,0.82226562,8.42285156,-185.9741211,8.66699219
-0.56982422,0.04150391,0.76708984,9.52148438,-185.9741211,8.66699219
-0.51416016,0.04785156,0.87060547,10.92529297,-189.7583008,8.48388672
-0.40576172,0.06103516,0.83203125,17.27294922,-189.0258789,6.53076172
-0.39404297,0.08203125,0.84130859,19.71435547,-189.453125,5.24902344
-0.39404297,0.08203125,0.84130859,19.71435547,-189.453125,5.24902344
-0.39257812,0.07324219,0.87207031,20.26367188,-188.9648438,4.27246094
-0.40136719,0.06738281,0.94824219,21.60644531,-184.5703125,3.96728516
-0.40576172,0.06933594,1.0078125,21.42333984,-177.734375,4.15039062
-0.40576172,0.06933594,1.0078125,21.42333984,-177.734375,4.15039062
-0.40087891,0.07714844,0.98681641,21.54541016,-170.1660156,4.33349609
-0.40087891,0.05224609,0.89111328,20.26367188,-165.7104492,4.39453125
-0.40917969,0.06152344,0.91162109,18.92089844,-163.9404297,6.28662109
-0.39599609,0.08642578,0.98681641,16.6015625,-159.6069336,7.75146484
-0.38232422,0.08740234,0.95654297,13.97705078,-155.456543,7.62939453
-0.36132812,0.09472656,0.91503906,10.49804688,-153.9916992,7.62939453
-0.32275391,0.12011719,0.96777344,8.30078125,-152.8320313,3.41796875
-0.27783203,0.14892578,0.9296875,5.98144531,-151.8554688,3.41796875
-0.25976562,0.12207031,0.82714844,1.58691406,-161.8041992,-1.77001953
